id;origen;fuente;no_enviar_email;no_llamar;compra;visitas_total;tiempo_en_site_total;paginas_vistas_visita;ult_actividad;ambito;ocupacion;conociste_google;conociste_revista;conociste_periodico;conociste_youtube;conociste_facebook;conociste_referencias;score_actividad;score_perfil;descarga_lm;fecha_interaccion;fecha_inicio_contrato;fecha_fin_contrato
640107;Landing Page Submission;Google;No;No;0;4;1522;4;Email Link Clicked;SG3 - Otros;;No;No;No;No;No;No;14;17;No;14/03/2023;;
640057;Landing Page Submission;Google;No;No;1;10;147;2.5;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;15;20;No;4/01/2023;22/02/2023;17/06/2024
640035;Landing Page Submission;Google;No;No;1;9;128;4.5;Email Opened;SG3 - Otros;Asistente de logistica;No;No;No;No;No;No;13;20;Yes;26/01/2023;26/03/2023;13/05/2024
640024;Landing Page Submission;Google;No;No;0;3;93;1.5;Email Opened;SG2B - Exportadores;Asistente de logistica;No;No;No;No;No;No;14;14;No;28/07/2023;;
640009;Landing Page Submission;Google;No;No;0;5;301;5;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;12;17;Yes;24/11/2023;;
640007;API;Google;No;No;0;1;200;1;Converted to Lead;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;14;14;No;1/01/2023;;
639977;Lead Add Form;Reference;No;No;1;0;0;0;SMS Sent;SG2A - Importadores;Gerente de operaciones logisticas;No;No;No;No;No;No;15;18;No;24/04/2023;30/05/2023;18/12/2024
639869;Landing Page Submission;Direct Traffic;No;No;0;3;413;3;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;13;18;Yes;5/02/2023;;
639774;Landing Page Submission;Google;No;No;0;4;213;4;Email Opened;SG3 - Otros;;No;No;No;No;No;No;13;15;No;9/09/2023;;
639772;Landing Page Submission;Direct Traffic;No;No;0;7;151;1.4;Email Opened;SG2B - Exportadores;;No;No;No;No;No;No;15;18;No;18/08/2023;;
639710;API;Google;No;No;1;3;992;3;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;14;15;No;2/02/2023;1/05/2023;30/10/2024
639620;Landing Page Submission;Google;No;No;1;8;1391;2.67;Email Opened;SG3 - Otros;Gerente de operaciones logisticas;No;No;No;No;No;No;14;20;No;1/11/2023;23/12/2023;6/11/2025
639615;Landing Page Submission;Google;No;No;0;5;415;5;Email Opened;SG3 - Otros;;No;No;No;No;No;No;14;16;No;17/04/2023;;
639603;Lead Add Form;Reference;No;No;1;0;0;0;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;14;20;No;31/12/2023;25/02/2024;24/02/2025
639585;Landing Page Submission;Direct Traffic;No;No;0;4;82;4;Page Visited on Website;SG1C - Aerolineas;Asistente de logistica;No;No;No;No;No;No;14;14;Yes;23/11/2023;;
639564;API;Chat;No;No;1;0;0;0;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;15;15;No;21/04/2023;29/05/2023;26/09/2024
639541;API;Organic Search;No;No;0;16;1278;4;Page Visited on Website;;;No;No;No;No;No;No;11;15;No;21/12/2023;;
639509;API;Chat;No;No;1;0;0;0;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;16;15;No;14/04/2023;14/05/2023;21/04/2025
639435;API;Chat;No;No;1;0;0;0;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;16;15;No;14/02/2023;4/05/2023;28/01/2025
639415;Landing Page Submission;Direct Traffic;No;No;1;5;1656;5;SMS Sent;SG1C - Aerolineas;Asistente de logistica;No;No;No;No;No;No;14;19;Yes;2/11/2023;13/01/2024;21/09/2025
639408;Landing Page Submission;Google;No;No;1;7;940;7;Email Opened;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;14;20;Yes;27/03/2023;1/06/2023;1/08/2024
639387;Landing Page Submission;Direct Traffic;No;No;1;2;1558;2;SMS Sent;SG2A - Importadores;Gerente de operaciones logisticas;No;No;No;No;No;No;15;17;Yes;29/09/2023;6/11/2023;1/11/2025
639373;Landing Page Submission;Google;No;No;1;9;127;3;SMS Sent;SG1A - Agentes de Carga;Gerente de operaciones logisticas;No;No;No;No;No;No;15;18;No;16/10/2023;3/01/2024;27/11/2025
639343;Landing Page Submission;Organic Search;No;No;0;6;1243;6;Email Opened;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;16;18;Yes;25/03/2023;;
639314;API;Chat;No;No;0;0;0;0;Email Opened;;;No;No;No;No;No;No;16;15;No;7/08/2023;;
639311;Lead Add Form;Reference;No;No;1;0;0;0;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;14;17;No;11/09/2023;7/12/2023;21/02/2025
639304;API;Chat;No;No;0;0;0;0;Email Opened;;;No;No;No;No;No;No;16;15;No;4/03/2023;;
639296;Landing Page Submission;Direct Traffic;No;No;1;4;1425;4;SMS Sent;SG2B - Exportadores;Asistente de logistica;No;No;No;No;No;No;16;15;Yes;4/02/2023;8/03/2023;12/08/2024
639288;Lead Add Form;Reference;No;No;1;;1413;;Email Bounced;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;14;17;No;3/11/2023;8/12/2023;9/03/2025
639215;API;Google;No;No;1;2;1113;2;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;14;15;No;29/01/2023;20/03/2023;25/01/2025
639214;Landing Page Submission;Google;No;No;1;5;651;2.5;Email Opened;SG2A - Importadores;;No;No;No;No;No;No;12;18;No;29/09/2023;11/12/2023;21/01/2025
639204;API;Google;No;No;0;2;910;1;Chat Conversation;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;15;17;No;18/01/2023;;
639151;API;Chat;No;No;0;0;0;0;Email Opened;;;No;No;No;No;No;No;16;15;No;8/03/2023;;
639133;API;Google;No;No;1;3;1376;3;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;14;15;No;19/07/2023;29/09/2023;29/12/2024
639121;API;Chat;No;No;1;23;1677;2.09;Chat Conversation;SG3 - Otros;Asistente de logistica;No;No;No;No;No;No;17;14;No;18/10/2023;6/01/2024;12/08/2025
639109;Landing Page Submission;Direct Traffic;No;No;0;3;89;3;SMS Sent;SG2B - Exportadores;;No;No;No;No;No;No;13;18;Yes;18/08/2023;;
639099;Lead Add Form;Reference;No;No;1;2;961;2;Unreachable;SG2B - Exportadores;Asistente de logistica;No;No;No;No;No;No;16;16;No;22/04/2023;27/05/2023;16/07/2024
639055;Landing Page Submission;Google;No;No;1;3;1713;3;Email Opened;SG2B - Exportadores;Asistente de logistica;No;No;No;No;No;No;15;15;No;9/12/2023;30/01/2024;26/01/2026
639044;API;Google;No;No;0;2;393;2;Chat Conversation;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;14;15;No;13/05/2023;;
639020;API;Google;No;No;1;4;1279;2;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;14;15;No;27/10/2023;30/11/2023;29/03/2025
639019;Landing Page Submission;Direct Traffic;No;No;0;4;99;2;SMS Sent;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;14;18;Yes;24/05/2023;;
638999;Landing Page Submission;Direct Traffic;No;No;0;9;41;2.25;Page Visited on Website;SG3 - Otros;;No;No;No;No;No;No;13;18;No;17/10/2023;;
638993;Landing Page Submission;Google;No;No;1;5;1421;5;SMS Sent;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;15;20;No;23/08/2023;7/11/2023;10/09/2025
638885;Landing Page Submission;Direct Traffic;No;No;0;2;281;2;Email Opened;SG2B - Exportadores;Asistente de logistica;No;No;No;No;No;No;13;15;Yes;23/12/2023;;
638855;Landing Page Submission;Direct Traffic;No;No;0;3;182;3;SMS Sent;SG2B - Exportadores;;No;No;No;No;No;No;14;17;Yes;3/10/2023;;
638770;API;Google;No;No;0;1;257;1;Unreachable;;;No;No;No;No;No;No;13;15;No;4/06/2023;;
638686;Landing Page Submission;Google;No;No;1;3;354;3;SMS Sent;SG3 - Otros;Asistente de logistica;No;No;No;No;No;No;14;17;No;28/01/2023;2/04/2023;7/10/2024
638668;Landing Page Submission;Direct Traffic;Yes;No;0;55;297;55;Page Visited on Website;SG2B - Exportadores;Asistente de logistica;No;No;No;No;No;No;17;13;Yes;1/10/2023;;
638425;Landing Page Submission;Direct Traffic;No;No;0;3;349;3;Email Opened;SG2B - Exportadores;Asistente de logistica;No;No;No;No;No;No;14;13;Yes;13/12/2023;;
638399;API;Chat;No;No;0;0;0;0;Email Link Clicked;;;No;No;No;No;No;No;16;15;No;10/12/2023;;
638377;Landing Page Submission;Direct Traffic;No;No;0;3;1359;3;Page Visited on Website;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;14;18;Yes;22/06/2023;;
638321;API;Chat;No;No;1;0;0;0;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;15;17;No;26/03/2023;3/06/2023;16/12/2024
638283;Landing Page Submission;Organic Search;No;No;0;3;291;3;Page Visited on Website;SG1C - Aerolineas;Asistente de logistica;No;No;No;No;No;No;15;14;Yes;19/01/2023;;
638274;Landing Page Submission;Google;No;No;0;18;1428;6;Page Visited on Website;SG1C - Aerolineas;Asistente de logistica;No;No;No;No;No;No;18;15;Yes;2/04/2023;;
638220;Landing Page Submission;Direct Traffic;No;No;0;2;447;2;Email Opened;SG1A - Agentes de Carga;Supervisor de almacen;No;No;No;No;No;No;15;16;Yes;21/04/2023;;
638198;API;Google;No;No;0;3;355;3;Email Opened;SG3 - Otros;Gerente de operaciones logisticas;No;No;No;No;No;No;14;14;No;7/01/2023;;
638149;API;Chat;No;No;1;0;0;0;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;15;15;No;30/04/2023;5/06/2023;24/01/2025
638076;API;Direct Traffic;No;No;0;10;1082;3.33;Chat Conversation;SG1A - Agentes de Carga;Otro;No;No;No;No;No;No;15;14;No;13/02/2023;;
638046;Landing Page Submission;Direct Traffic;No;No;1;11;1027;5.5;Email Opened;SG1C - Aerolineas;Asistente de logistica;No;No;No;No;No;No;14;17;No;2/11/2023;19/12/2023;9/10/2025
637996;Landing Page Submission;Google;No;No;0;4;332;4;SMS Sent;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;14;18;No;3/02/2023;;
637986;Landing Page Submission;Organic Search;No;No;1;5;169;5;Email Opened;SG3 - Otros;Asistente de logistica;No;No;No;No;No;No;15;17;Yes;16/09/2023;29/11/2023;16/12/2024
637978;Landing Page Submission;Google;No;No;0;3;1993;3;Email Opened;SG1A - Agentes de Carga;;No;No;No;No;No;No;13;18;No;14/10/2023;;
637936;Landing Page Submission;Direct Traffic;No;No;1;4;985;2;SMS Sent;SG3 - Otros;Asistente de logistica;No;No;No;No;No;No;13;13;Yes;8/10/2023;8/11/2023;28/04/2025
637878;API;Chat;No;No;0;0;0;0;Chat Conversation;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;15;15;No;3/08/2023;;
637838;Landing Page Submission;Google;No;No;1;4;99;4;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;14;16;No;20/02/2023;19/04/2023;17/06/2024
637835;API;Chat;No;No;0;0;0;0;Email Opened;;;No;No;No;No;No;No;16;15;No;1/01/2023;;
637818;API;Google;No;No;1;2;872;2;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;14;18;No;5/10/2023;25/12/2023;6/07/2025
637789;API;Chat;No;No;1;0;0;0;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;15;15;No;23/07/2023;23/08/2023;29/11/2024
637771;API;Google;No;No;1;2;1567;1;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;16;15;No;19/05/2023;16/08/2023;3/05/2025
637677;API;Chat;No;No;0;0;0;0;Email Opened;;;No;No;No;No;No;No;16;15;No;6/09/2023;;
637611;Landing Page Submission;Google;No;No;0;2;177;2;Converted to Lead;SG2B - Exportadores;Asistente de logistica;No;No;No;No;No;No;14;13;No;13/10/2023;;
637585;Landing Page Submission;Direct Traffic;No;No;0;2;113;2;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;14;17;No;22/12/2023;;
637465;Landing Page Submission;Direct Traffic;No;No;0;2;222;2;Email Link Clicked;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;12;17;Yes;14/08/2023;;
637445;Landing Page Submission;Organic Search;No;No;0;6;1189;6;Email Opened;SG1C - Aerolineas;Asistente de logistica;No;No;No;No;No;No;14;15;Yes;31/12/2023;;
637420;API;Organic Search;No;No;0;3;1182;3;Email Opened;;;No;No;No;No;No;No;14;15;No;28/11/2023;;
637345;API;Chat;No;No;1;0;0;0;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;15;15;No;7/06/2023;10/08/2023;12/04/2025
637336;Landing Page Submission;Google;No;No;1;5;1123;2.5;Email Opened;SG3 - Otros;Supervisor de almacen;No;No;No;No;No;No;14;15;No;6/12/2023;22/02/2024;16/08/2025
637289;Landing Page Submission;Direct Traffic;No;No;1;4;749;2;SMS Sent;SG2B - Exportadores;Asistente de logistica;No;No;No;No;No;No;14;15;Yes;19/06/2023;13/08/2023;30/03/2025
637281;API;Direct Traffic;No;No;0;10;225;2.5;Page Visited on Website;;;No;No;No;No;No;No;;;No;25/02/2023;;
637265;API;Organic Search;No;No;0;4;32;4;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;13;15;No;10/05/2023;;
637256;API;Direct Traffic;No;No;0;25;67;3.57;Page Visited on Website;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;15;15;No;7/02/2023;;
637248;Landing Page Submission;Organic Search;No;No;1;6;1201;2;Page Visited on Website;SG1C - Aerolineas;Asistente de logistica;No;No;No;No;No;No;15;16;Yes;17/04/2023;27/06/2023;27/02/2025
637189;API;Organic Search;No;No;0;3;97;3;Converted to Lead;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;14;15;No;29/01/2023;;
637187;API;Google;No;No;1;3;734;1.5;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;14;15;No;6/09/2023;20/11/2023;4/02/2025
637169;Lead Add Form;Reference;No;No;1;0;0;0;SMS Sent;SG2A - Importadores;Gerente de operaciones logisticas;No;No;No;No;No;No;15;19;No;26/10/2023;25/12/2023;14/11/2025
637129;API;Organic Search;No;No;1;2;1843;2;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;14;15;No;2/02/2023;8/03/2023;25/11/2024
637125;Lead Add Form;;Yes;No;1;0;0;0;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;14;16;No;29/09/2023;13/12/2023;21/10/2025
637120;Landing Page Submission;Direct Traffic;No;No;1;2;1634;2;SMS Sent;SG2B - Exportadores;Asistente de logistica;No;No;No;No;No;No;14;13;Yes;11/04/2023;6/06/2023;17/12/2024
637071;API;Google;No;No;0;2;199;1;Chat Conversation;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;14;15;No;25/03/2023;;
637062;Landing Page Submission;Organic Search;No;No;0;2;414;2;Converted to Lead;SG1C - Aerolineas;;No;No;No;No;No;No;14;14;Yes;28/09/2023;;
637048;API;Google;No;No;1;6;1411;1.5;Email Opened;SG2B - Exportadores;Asistente de logistica;No;No;No;No;No;No;15;18;No;2/08/2023;5/09/2023;5/03/2025
637014;API;Google;No;No;1;3;342;3;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;13;15;No;16/09/2023;24/11/2023;11/01/2025
636928;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;17;15;No;14/03/2023;;
636856;API;Direct Traffic;No;No;0;2;196;2;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;13;15;No;16/03/2023;;
636840;Landing Page Submission;Direct Traffic;No;No;0;2;47;2;Email Opened;SG1A - Agentes de Carga;Gerente de operaciones logisticas;No;No;No;No;No;No;15;18;No;18/02/2023;;
636806;Landing Page Submission;Direct Traffic;No;No;1;11;985;1.83;Email Opened;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;16;19;Yes;28/06/2023;10/09/2023;21/11/2024
636799;Landing Page Submission;Direct Traffic;No;No;0;2;158;2;Email Opened;SG2B - Exportadores;;No;No;No;No;No;No;13;13;Yes;15/09/2023;;
636774;Lead Add Form;Live Chat;No;No;1;0;0;0;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;16;17;No;30/06/2023;21/08/2023;26/12/2024
636765;API;Google;No;No;1;3;818;3;Email Opened;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;14;16;No;7/04/2023;29/05/2023;23/07/2024
636722;Landing Page Submission;Google;No;No;1;5;1715;1.67;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;14;18;No;2/01/2023;9/02/2023;13/03/2024
636687;Landing Page Submission;Google;No;No;0;5;7;2.5;Page Visited on Website;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;14;20;No;8/10/2023;;
636666;Landing Page Submission;Google;No;No;0;4;75;4;SMS Sent;SG1A - Agentes de Carga;;No;No;No;No;No;No;14;18;No;7/03/2023;;
636524;Landing Page Submission;Direct Traffic;No;No;0;2;341;2;SMS Sent;SG3 - Otros;Asistente de logistica;No;No;No;No;No;No;15;16;Yes;20/06/2023;;
636516;API;Chat;No;No;0;0;0;0;Email Opened;;;No;No;No;No;No;No;16;15;No;24/03/2023;;
636515;Landing Page Submission;Google;No;No;1;4;866;4;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;15;18;No;1/05/2023;23/06/2023;27/11/2024
636452;Landing Page Submission;Google;No;No;1;8;1524;2.67;Chat Conversation;SG2A - Importadores;Supervisor de almacen;No;No;No;No;No;No;15;20;No;28/03/2023;13/06/2023;22/06/2024
636420;Landing Page Submission;Google;No;No;1;4;786;4;Email Opened;SG1A - Agentes de Carga;Supervisor de almacen;No;No;No;No;No;No;14;18;No;20/08/2023;15/10/2023;29/07/2025
636417;Landing Page Submission;Organic Search;No;No;0;3;1367;3;Page Visited on Website;SG1C - Aerolineas;Asistente de logistica;No;No;No;No;No;No;15;14;Yes;20/12/2023;;
636410;Landing Page Submission;Direct Traffic;No;No;0;2;360;2;SMS Sent;SG2B - Exportadores;Gerente de operaciones logisticas;No;No;No;No;No;No;10;17;No;10/10/2023;;
636356;Landing Page Submission;Direct Traffic;No;No;0;5;281;5;SMS Sent;SG3 - Otros;;No;No;No;No;No;No;14;15;Yes;21/06/2023;;
636348;Landing Page Submission;Google;No;No;0;2;302;2;Form Submitted on Website;SG2B - Exportadores;Asistente de logistica;No;No;No;No;No;No;12;15;No;22/04/2023;;
636345;Landing Page Submission;Google;No;No;0;4;369;4;Email Opened;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;13;18;Yes;6/09/2023;;
636317;Landing Page Submission;Organic Search;No;No;1;2;969;2;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;14;16;No;3/10/2023;17/11/2023;5/06/2025
636280;Landing Page Submission;Google;No;No;0;5;41;5;SMS Sent;SG1C - Aerolineas;;No;No;No;No;No;No;13;15;Yes;4/05/2023;;
636241;API;Google;No;No;1;2;1042;2;SMS Sent;SG1A - Agentes de Carga;Gerente de operaciones logisticas;No;No;No;No;No;No;14;15;No;9/08/2023;1/10/2023;24/01/2025
636228;API;Google;No;No;0;6;76;1.2;Page Visited on Website;;;No;No;No;No;No;No;13;15;No;13/09/2023;;
636209;Lead Add Form;Live Chat;No;No;1;0;0;0;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;15;17;No;17/07/2023;8/10/2023;20/10/2024
636182;Landing Page Submission;Direct Traffic;No;No;0;2;924;2;Email Opened;SG2A - Importadores;;No;No;No;No;No;No;13;17;No;7/03/2023;;
636177;API;Google;Yes;No;0;2;144;1;SMS Sent;SG1A - Agentes de Carga;Gerente de operaciones logisticas;No;No;No;No;No;No;14;15;No;22/10/2023;;
636174;Landing Page Submission;Google;No;No;0;7;548;3.5;SMS Sent;SG2B - Exportadores;Asistente de logistica;No;No;No;No;No;No;14;14;No;19/10/2023;;
636073;Lead Add Form;Reference;No;No;1;0;0;0;Email Link Clicked;SG1A - Agentes de Carga;Supervisor de almacen;No;No;No;No;No;No;14;20;No;21/07/2023;22/08/2023;24/04/2025
636002;Landing Page Submission;Organic Search;No;No;0;3;62;3;Email Opened;SG2A - Importadores;;No;No;No;No;No;No;14;16;Yes;27/02/2023;;
635983;Landing Page Submission;Google;No;No;0;6;396;3;Chat Conversation;SG2B - Exportadores;;No;No;No;No;No;No;15;16;No;11/12/2023;;
635923;API;Chat;No;No;1;0;0;0;Email Opened;;;No;No;No;No;No;No;15;15;No;6/03/2023;29/05/2023;8/12/2024
635908;API;Chat;No;No;0;0;0;0;Email Opened;;;No;No;No;No;No;No;11;15;No;29/07/2023;;
635850;Landing Page Submission;Direct Traffic;No;No;1;5;426;5;SMS Sent;SG1A - Agentes de Carga;Gerente de operaciones logisticas;No;No;No;No;No;No;15;18;Yes;7/08/2023;11/10/2023;16/04/2025
635849;API;Google;No;No;1;3;829;1.5;SMS Sent;;;No;No;No;No;No;No;14;15;No;15/02/2023;13/05/2023;23/11/2024
635822;API;Chat;No;No;1;0;0;0;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;15;15;No;14/07/2023;14/09/2023;26/12/2024
635816;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;17;15;No;8/03/2023;;
635810;API;Google;No;No;1;2;1453;1;SMS Sent;SG1A - Agentes de Carga;Gerente de operaciones logisticas;No;No;No;No;No;No;14;16;No;17/04/2023;21/06/2023;11/09/2024
635742;Landing Page Submission;Google;No;No;1;3;85;3;Email Opened;SG1A - Agentes de Carga;;No;No;No;No;No;No;12;18;No;22/01/2023;20/04/2023;20/06/2024
635732;Landing Page Submission;Google;No;No;0;4;1777;4;Email Opened;SG2A - Importadores;;No;No;No;No;No;No;14;17;No;13/10/2023;;
635711;API;Google;No;No;1;4;1144;2;SMS Sent;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;16;17;No;9/04/2023;14/05/2023;12/09/2024
635706;Landing Page Submission;Google;No;No;0;4;65;4;SMS Sent;SG1A - Agentes de Carga;;No;No;No;No;No;No;13;17;No;15/10/2023;;
635654;Landing Page Submission;Organic Search;No;No;1;3;980;3;SMS Sent;SG1C - Aerolineas;Supervisor de almacen;No;No;No;No;No;No;15;14;Yes;20/01/2023;8/04/2023;15/11/2024
635638;Landing Page Submission;Direct Traffic;No;No;1;5;899;1.67;Email Opened;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;14;18;Yes;31/10/2023;6/01/2024;24/02/2025
635626;Landing Page Submission;Direct Traffic;No;No;0;14;470;2.8;SMS Sent;;;Yes;No;No;No;No;No;14;17;No;17/03/2023;;
635575;Landing Page Submission;Organic Search;No;No;1;3;1484;3;SMS Sent;SG2B - Exportadores;Asistente de logistica;No;No;No;No;No;No;15;15;Yes;18/06/2023;24/08/2023;17/08/2025
635574;Landing Page Submission;Direct Traffic;No;No;0;4;4;2;Email Opened;SG2B - Exportadores;;No;No;No;No;No;No;14;14;Yes;16/03/2023;;
635570;API;Chat;No;No;0;0;0;0;Email Opened;;;No;No;No;No;No;No;16;15;No;14/11/2023;;
635498;Landing Page Submission;Google;Yes;No;0;6;78;2;Page Visited on Website;SG2B - Exportadores;;No;No;No;No;No;No;14;18;No;9/07/2023;;
635486;API;Google;No;No;1;5;837;5;Email Opened;SG2A - Importadores;Asistente de logistica;No;No;No;No;No;No;15;17;No;16/11/2023;7/01/2024;19/09/2025
635453;API;Google;No;No;1;4;1850;4;SMS Sent;SG2B - Exportadores;Asistente de logistica;No;No;No;No;No;No;15;15;No;15/11/2023;27/01/2024;10/01/2026
635448;Landing Page Submission;Direct Traffic;No;No;1;7;243;2.33;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;14;18;Yes;25/08/2023;10/10/2023;25/01/2025
635443;API;Chat;No;No;0;0;0;0;Chat Conversation;;;No;No;No;No;No;No;17;15;No;17/12/2023;;
635337;Landing Page Submission;Google;No;No;0;6;107;3;Email Opened;SG2B - Exportadores;;No;No;No;No;No;No;14;18;No;10/03/2023;;
635319;API;Google;No;No;0;2;377;1;Email Opened;;;No;No;No;No;No;No;14;15;No;21/02/2023;;
635041;Lead Add Form;Reference;No;No;1;0;0;0;Email Opened;SG1C - Aerolineas;Asistente de logistica;No;No;No;No;No;No;15;18;No;24/08/2023;9/10/2023;5/12/2024
635021;API;Google;No;No;0;2;1252;1;Email Opened;;;No;No;No;No;No;No;14;15;No;12/07/2023;;
635017;Landing Page Submission;Google;No;No;0;6;329;6;Email Opened;SG1A - Agentes de Carga;;No;No;No;No;No;No;14;18;No;27/02/2023;;
634997;Landing Page Submission;Google;No;No;0;3;605;3;Email Opened;SG2A - Importadores;;No;No;No;No;No;No;14;18;No;5/02/2023;;
634982;API;Chat;No;No;0;0;0;0;SMS Sent;;;No;No;No;No;No;No;14;15;No;6/07/2023;;
634981;API;Google;No;No;0;2;403;2;Chat Conversation;;;No;No;No;No;No;No;16;15;No;17/03/2023;;
634965;API;Google;No;No;0;2;65;1;Email Link Clicked;;;No;No;No;No;No;No;15;15;No;30/05/2023;;
634919;API;Google;No;No;0;1;1194;1;Converted to Lead;;;No;No;No;No;No;No;16;15;No;19/01/2023;;
634917;Lead Add Form;Reference;No;No;1;0;0;0;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;15;20;No;19/02/2023;30/03/2023;24/01/2025
634882;Landing Page Submission;Direct Traffic;No;No;0;27;386;5.4;Page Visited on Website;SG2B - Exportadores;Asistente de logistica;No;No;No;No;No;No;16;15;Yes;17/11/2023;;
634857;Landing Page Submission;Direct Traffic;No;No;0;1;1034;1;Converted to Lead;SG2A - Importadores;;No;No;No;No;No;No;14;16;Yes;8/03/2023;;
634823;API;Google;No;No;0;3;344;1;Email Opened;;;No;No;No;No;No;No;14;15;No;27/07/2023;;
634779;Landing Page Submission;Direct Traffic;No;No;0;7;298;2.33;Email Opened;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;14;18;Yes;30/04/2023;;
634758;API;Google;No;No;0;2;889;2;Email Opened;;;No;No;No;No;No;No;13;15;No;11/06/2023;;
634699;Landing Page Submission;google;Yes;No;0;4;288;4;SMS Sent;SG1A - Agentes de Carga;;No;No;No;No;No;No;14;14;No;15/11/2023;;
634690;Landing Page Submission;Google;No;No;1;5;841;2.5;SMS Sent;SG1A - Agentes de Carga;Asistente de logistica;No;No;No;No;No;No;15;18;No;17/07/2023;8/09/2023;15/08/2025
634636;API;Chat;No;No;0;0;0;0;Email Opened;;;No;No;No;No;No;No;16;15;No;20/04/2023;;
634632;Lead Add Form;Reference;No;No;1;0;0;0;SMS Sent;SG1A - Agentes de Carga;Gerente de operaciones logisticas;No;No;No;No;No;No;14;17;No;26/06/2023;25/08/2023;11/09/2024
634631;Landing Page Submission;Direct Traffic;No;No;0;2;258;2;Email Opened;SG2B - Exportadores;;No;No;No;No;No;No;14;16;Yes;25/10/2023;;
